SNO,dimension,bandgap1 ,bandgap2 ,dielectric_constant_1,dielectric_constant_2,mol_wt_1,mol_wt_2,size,temperature,work_function_1,work_function_2,volt,wavelength,responsivity
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,434,1.19E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,440,9.61E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,446,1.23E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,452,1.17E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,458,7.46E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,464,1.17E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,470,1.12E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,476,1.08E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,482,1.11E-05
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,488,4.49E-06
12,1.5,3.9,3.9,4.05,25,60.09,231.84,11.18,30,4.25,5.1,0,494,1.08E-05
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,352,0.004061926
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,360,0.003494643
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,368,0.003040426
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,376,0.002835551
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,384,0.002956915
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,392,0.003827318
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,400,0.004164167
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,408,0.004142787
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,416,0.004012412
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,424,0.00385262
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,432,0.004036512
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,440,0.004037049
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,448,0.003926138
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,456,0.003422966
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,464,0.002777429
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,472,0.00219838
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,480,0.002211559
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,488,0.002122834
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,496,0.002018431
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,504,0.001896133
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,512,0.001687942
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,520,0.001520192
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,528,0.001411086
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,536,0.00126544
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,544,0.001188521
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,552,0.001120097
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,560,0.001060828
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,568,0.001030138
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,576,0.000985388
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,584,0.000964324
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,592,0.000898123
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,600,0.000858873
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,608,0.000819913
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,616,0.000783254
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,624,0.000740542
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,632,0.000679686
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,640,0.000601443
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,648,0.000554243
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,656,0.000493112
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,664,0.000461022
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,672,0.000412253
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,680,0.000377883
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,688,0.000347886
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,696,0.00031247
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,704,0.000279842
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,712,0.000249051
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,720,0.000214728
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,728,0.000201874
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,736,0.000187575
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,744,0.000171972
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,752,0.000164046
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,760,0.000145918
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,768,0.00012872
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,776,0.000108687
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,784,8.97E-05
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,792,5.99E-05
15,2,3.17,0,45,0,79.87,0,30,20,4.15,4.7,0,800,0.00013441
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,250,0.302018012
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,260,0.245408977
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,270,0.245409118
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,280,0.194991891
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,290,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,300,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,310,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,320,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,330,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,340,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,350,0.132190101
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,360,0.13219008
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,370,0.073942105
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,380,0.01897109
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,390,-0.036962156
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,400,-0.09424792
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,410,-0.094247913
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,420,-0.15088293
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,430,-0.150857424
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,440,-0.150857424
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,450,-0.150857424
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,460,-0.150857424
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,470,-0.150857424
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,480,-0.150857424
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,490,-0.150824813
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,500,-0.152297451
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,510,-0.154535792
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,520,-0.156906568
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,530,-0.159298072
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,540,-0.161598592
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,550,-0.16369642
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,560,-0.165479847
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,570,-0.166837162
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,580,-0.167656656
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,590,-0.167826619
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,600,-0.167235343
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,610,-0.165771117
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,620,-0.163322233
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,630,-0.15977698
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,640,-0.155023649
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,650,-0.148950531
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,660,-0.141445916
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,670,-0.132398095
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,680,-0.121695358
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,690,-0.109225995
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,700,-0.094878298
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,450,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,455,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,460,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,465,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,470,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,475,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,480,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,485,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,490,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,495,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,500,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,505,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,510,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,515,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,520,0.11321901
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,525,0.113219007
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,530,0.11317518
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,535,0.0564963
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,540,0.056609495
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,545,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,550,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,555,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,560,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,565,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,570,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,575,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,580,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,585,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,590,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,595,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,600,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,605,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,610,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,615,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,620,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,625,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,630,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,635,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,640,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,645,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,650,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,655,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,660,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,665,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,670,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,675,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,680,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,685,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,690,0.056609505
21R asdeposited,1,5.4,0,12,0,362.5,0,18.8,30,4.25,4.7,-3,695,0.056609505
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,250,10.44911621
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,255,10.04641399
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,260,8.799635651
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,265,8.225622396
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,270,8.229618184
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,275,7.053723605
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,280,4.775848561
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,285,3.696296192
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,290,3.5277062
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,295,3.305485504
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,300,2.972926516
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,305,2.512746449
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,310,1.93137598
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,315,1.785214042
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,320,2.054603963
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,325,1.846823291
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,330,1.47355948
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,335,1.210375498
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,340,1.144544629
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,345,1.094554655
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,350,1.039688439
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,355,0.979711142
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,360,0.913125934
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,365,0.811638485
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,370,0.693529116
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,375,0.641648263
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,380,0.641676817
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,385,0.580254048
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,390,0.528429799
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,395,0.528456637
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,400,0.528456636
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,405,0.528456635
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,410,0.528475014
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,415,0.477370231
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,420,0.405717956
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,425,0.358627553
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,430,0.358093949
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,435,0.358745787
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,440,0.357579119
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,445,0.302026259
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,450,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,455,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,460,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,465,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,470,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,475,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,480,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,485,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,490,0.302018315
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,495,0.298330021
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,500,0.415231874
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,505,0.415237626
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,510,0.415237626
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,515,0.415237626
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,520,0.415229988
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,525,0.35967399
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,530,0.35862758
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,535,0.332419713
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,540,0.302018985
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,545,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,550,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,555,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,560,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,565,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,570,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,575,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,580,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,585,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,590,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,595,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,600,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,605,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,610,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,615,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,620,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,625,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,630,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,635,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,640,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,645,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,650,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,655,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,660,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,665,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,670,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,675,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,680,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,685,0.302018616
21Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,690,0.302018616
21 Annealed,1,5.4,0,12,0,362.5,0,21.85,500,4.25,4.7,-3,695,0.302018616
